page_index,movie_id,title,username,user_id,rating,date,time,comment,useful_count
0,26586806,塔洛,水怪,shuixia1825,力荐,2015-08-27,07:45:03,城市社会于塔洛的双重洗劫。踏入社会建立身份标识就像是“还俗”仪式；而女性的侵入则又带来着巨大的诱惑与不安，从而被卷入孤独境地。毛语录的诵经化，KTV与藏摇Live现场，酥油灯式的照相馆等，以黑白影像、固定长镜头折射当代藏人的精神境遇，前半段隐现的温情更是加深着后续最终的迷茫无措。,244
0,26586806,塔洛,西楼尘,xilouchen,还行,2016-12-12,20:30:30,爱情对塔洛就是一场咳嗽，来了想忍也忍不住；姑娘于生活则是一瓶白酒，倒头喝干酣畅止咳。所长，我遇到了坏人，一个偷光我生活的坏人；所长，我不再是好人，一个丧却了理想的好人。照相馆布达拉宫天安门自由女神像的背景瞬移无比魔幻，现实却是剃刀割断辫子人财两空的嗟叹。而我，重如鸿毛，轻若泰山。,109
0,26586806,塔洛,芦哲峰,luhua,推荐,2015-11-29,12:35:47,背语录如诵经，无身份即“坏人”。十六万剃个头，心一动梦已空。,416
0,26586806,塔洛,亵渎电影,zhangzongqian,推荐,2015-11-02,23:10:37,乍看之下是那种原生态的电影，看下去你会发现并不是，万玛才旦相当的学院范儿，完全就是在按照主流类型片的写法在做这个独立范儿的剧本，而且文本非常的细腻，各种隐喻的隐射的符号化的东西都是聪明的半遮半掩，就连藏族人的精神现状也是带有留白式的开放，以一个人见两个民族，完成度很高。★★★★,187
0,26586806,塔洛,谢飞导演,114515320,推荐,2019-04-11,18:28:27,片子较早就看过了，今日读完了导演以前写的同名小说集，不知为啥豆瓣图书里没有这本书的记录，只好在影片栏目下写感受。已经是读万马才旦的第二本短篇小说集了，第一本是“嘛呢石，静静地敲”。万马先是成为作家，用藏语和汉语写了不少他熟悉的藏人藏事短篇小说，然后到电影学院进修成为导演，他的电影多是根据他过去的小说改编而成。有生活，又有作家观察、感悟生活的能力，有艺术想象和构思的才华，万马拍自己民族生活的文艺片没有不成功的；他又非常勤奋，一年一部，甚至两部，经验越来越丰富，风格、个性越来越鲜明，坚持拍下去，成为名副其实的电影大师无可怀疑。祝福他！,150
0,26586806,塔洛,lcsun,lcsun,力荐,2016-06-12,23:40:59,一再使用镜子作为构图要素，凸现了藏汉文化的疏离感，亦表现本该在广袤的草原上恣意的藏文化被现代文明的镜框框住。「塔洛」在藏语里意为逃离的人，可到最后他和他代表的藏文化好像无处遁形，不见出路，悲观如是。,26
0,26586806,塔洛,木卫二,MovieL,推荐,2015-11-05,21:06:58,黑白影像，早早确立了二元对立和形式冲突，如生死，轻重，好坏，单纯与复杂，原始和现代，小辫子/塔洛，牧羊人/理发妹，荒野/县城……抛开这些意识上的先行，从影像美感来说，的确是个人最喜欢的一部万玛作品。对镜子的反射，还有KTV的LED射灯印象最为深刻。人的内心感情，有时候真的不需要言说。,156
0,26586806,塔洛,影志,tjz230,推荐,2015-10-31,18:12:16,摄影真的就是“修女艾达”，大量长镜头，黑白影像，只留一个人头在画面底部，自传体，孤独和暧昧…可看性更强，西藏背景也更有代入感。为自己受苦，为人民服务。,105
0,26586806,塔洛,小A,AngelinaAnne,还行,2015-10-30,14:04:54,差点4星。心静的人可以一看。松太加和万玛才旦一比就看出来前者才叫真正的原生态，万玛才旦本质上是披着原生态皮囊的学院派独立导演，以学院派的身份和角度客观地（而不是松太加那样的藏族主观视角）看待藏族现状。,48
0,26586806,塔洛,A-sun*,A-sun,,2015-11-03,22:22:35,好喜欢照相馆里的那一段，完全展示了主演作为一名喜剧演员的修养。,28
0,26586806,塔洛,lingjue,lingjue,推荐,2016-04-03,17:50:55,《小武》、《路边野餐》、《塔洛》，洗头妹可以成为研究对象了,101
0,26586806,塔洛,二月鸟语,p2165,还行,2015-12-27,02:10:32,"7.8/点映，影像上黑白的处理、镜面的运用和人物精神的孤寂、凌厉的环境很搭，不仅藏区,其实中国还有很多的“塔洛”们,传统的农耕/游牧文明在都市中的异化，剧作上用了很多对比和呼应的手法来展示底层牧民的入世和出世。沉稳而规整。",9
0,26586806,塔洛,cassetteman,klimax,力荐,2015-10-25,18:55:21,《塔洛》首映和见面会。冷峻的藏区故事。汉人白酒卡拉OK摩托车的世界，宗教民族共同体覆灭后的废墟。为人民服务和布达拉宫只是招贴画和招魂幡。以一个无名者的名字命名，看过国内最好的作者电影。,19
0,26586806,塔洛,同志亦凡人中文站,3540441,推荐,2015-09-06,14:40:54,黑白粗粝的全固定镜头。关于一个牧羊人善良的孤守、对现代社会的体验，在拥抱物质文明的同时见证西藏的失落。导演拍得很平静，没有任何猎奇感，很多地方有着早期贾科长的风格～（第1个“为人民服务”的画面真是长长长长长啊）,89
0,26586806,塔洛,内陆飞鱼,veverlee,推荐,2015-12-19,19:51:24,黑白画质过滤多余情绪，固定长镜头冷静而五味杂陈，没有身份的孤独牧羊人，进城办身份证，遇见多情发廊女，情窦初开像吃禁果，心似沸水，不能再自由地守护羊群“为人民服务”，剪发、杀羊、拍照、背诵、骑行，道阻且长无法回头。原来藏族姑娘不喜欢古老情歌，只爱听嘻哈风格新藏歌，她不爱人只爱钱。,67
0,26586806,塔洛,豆瓣路人己,june.q,还行,2016-04-24,09:46:24,反黄金比例的构图，算是对边缘人物的偏见吧，全片就是一种寻求对身份的认同。固定长镜头太过冷静了，比起之前的几部片子，这部也更匠气了。过于点破题的台词、场景设计，大概是我不太喜欢的地方吧。,10
0,26586806,塔洛,圆首的秘书,4655509,力荐,2016-12-06,00:33:05,身份认同和现代化问题真的是少数民族永远的痛啊，民族的就是世界的，这部片子直指人心。正如几乎每个画面里都有的纵向间隔物所昭示的，塔洛也跟这个世界格格不入。万玛心里还是有气的，恨这个无情毁灭淳朴善良的社会，还有被欲望金钱腐蚀的人心。对信仰问题避而不谈是难得的勇气，这让万玛更接近真相。,16
